2025-02-21 19:02:25 INFO - [clash]: INF [Config] initial compatible provider name=故障转移
2025-02-21 19:02:25 INFO - [clash]: INF [Config] initial compatible provider name=自动选择
2025-02-21 19:02:25 INFO - [clash]: INF [Config] initial compatible provider name=猫猫云
2025-02-21 19:02:25 INFO - [clash]: INF [API] listening addr=127.0.0.1:9090
2025-02-21 19:02:25 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=tcp
2025-02-21 19:02:25 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=udp
2025-02-22 00:07:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4955 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4957 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4959 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4961 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4963 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4965 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4967 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4969 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4971 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4973 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4975 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4977 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4979 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:07:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4981 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4983 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4985 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4987 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4989 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4991 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4993 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4996 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4998 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5000 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5002 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5004 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5006 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5008 rAddr=i0.hdslb.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
2025-02-22 00:08:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5015 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5017 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5019 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:08:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5029 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:08:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5031 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5033 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5035 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5037 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5039 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:08:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5042 rAddr=r10.o.lencr.org:80 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:08:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5049 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5051 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5053 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5055 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5057 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:08:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5059 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5061 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5063 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5065 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5067 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5069 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5071 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5073 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5075 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5077 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5079 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5081 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5083 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5085 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5087 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5089 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5091 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5093 rAddr=broadcast.chat.bilibili.com:7826 mode=rule rule=DomainSuffix(bilibili.com) proxy=DIRECT
2025-02-22 00:09:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5099 rAddr=xy123x182x89x69xy.mcdn.bilivideo.cn:4483 mode=rule rule=DomainSuffix(cn) proxy=DIRECT
2025-02-22 00:09:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5101 rAddr=broadcast.chat.bilibili.com:7826 mode=rule rule=DomainSuffix(bilibili.com) proxy=DIRECT
2025-02-22 00:09:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5103 rAddr=hw-v2-web-player-tracker.biliapi.net:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
2025-02-22 00:09:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5109 rAddr=le3-api.game.bilibili.com:443 mode=rule rule=DomainSuffix(bilibili.com) proxy=DIRECT
2025-02-22 00:09:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5115 rAddr=bvc.bilivideo.com:443 mode=rule rule=DomainSuffix(bilivideo.com) proxy=DIRECT
2025-02-22 00:09:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5121 rAddr=i1.hdslb.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
2025-02-22 00:09:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5127 rAddr=i0.hdslb.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
2025-02-22 00:09:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5129 rAddr=i2.hdslb.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
2025-02-22 00:09:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5136 rAddr=cm.bilibili.com:443 mode=rule rule=DomainSuffix(bilibili.com) proxy=DIRECT
2025-02-22 00:09:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5135 rAddr=cm.bilibili.com:443 mode=rule rule=DomainSuffix(bilibili.com) proxy=DIRECT
2025-02-22 00:09:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5143 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5145 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5147 rAddr=profile.accounts.firefox.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:09:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5153 rAddr=sync-1-us-west1-g.sync.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:09:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5155 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5157 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5159 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5161 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5163 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:09:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5165 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:00 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5167 rAddr=default.exp-tas.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:10:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5177 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5179 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5181 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5183 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5185 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:10:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5192 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5194 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5196 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5198 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5200 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5202 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5204 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5206 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5208 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5210 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5212 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5214 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5216 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5218 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5220 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5222 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5224 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5226 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5228 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:10:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5230 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5232 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5234 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5236 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5238 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5241 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5243 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5245 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5247 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5249 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5251 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5253 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5255 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5257 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:11:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5269 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:11:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5271 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5273 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5275 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5277 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5279 rAddr=data.bilibili.com:443 mode=rule rule=DomainSuffix(bilibili.com) proxy=DIRECT
2025-02-22 00:11:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5285 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:11:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5287 rAddr=r10.o.lencr.org:80 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-22 00:11:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5293 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5295 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5298 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5300 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5302 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5304 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5306 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:11:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5308 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:12:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5310 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:12:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5312 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-22 00:12:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5314 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
