2025-03-19 13:00:52 INFO - [clash]: INF [Config] initial compatible provider name=猫猫云
2025-03-19 13:00:52 INFO - [clash]: INF [Config] initial compatible provider name=故障转移
2025-03-19 13:00:52 INFO - [clash]: INF [Config] initial compatible provider name=自动选择
2025-03-19 13:00:52 INFO - [clash]: INF [API] listening addr=127.0.0.1:9090
2025-03-19 13:00:52 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=tcp
2025-03-19 13:00:52 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=udp
2025-03-19 13:14:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4798 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4806 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4808 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4831 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4833 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4839 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4841 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4845 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4847 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4857 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4859 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4871 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:14:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4873 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4891 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4893 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4908 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4910 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4918 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4920 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4929 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4931 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4939 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4941 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4943 rAddr=v20.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:15:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4954 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4956 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4967 rAddr=activity.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=猫猫云[1.0x 🇯🇵 日本 JP - 3]
2025-03-19 13:15:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4977 rAddr=cs.dds.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:15:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4985 rAddr=activity.windows.com:443 mode=rule rule=DomainSuffix(windows.com) proxy=猫猫云[1.0x 🇯🇵 日本 JP - 3]
2025-03-19 13:15:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4991 rAddr=mobile.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:15:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:4998 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5000 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5012 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5014 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5006 rAddr=nav.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:15:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5017 rAddr=data-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:15:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5018 rAddr=data-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:15:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5027 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5029 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5035 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5037 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5047 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5051 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5056 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:15:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5058 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5071 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5073 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5088 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5090 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5098 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5100 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5110 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5112 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5123 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5125 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5131 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5133 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5153 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5155 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5163 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5165 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5169 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5171 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5176 rAddr=watson.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:16:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5186 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5188 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5197 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5199 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5203 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:16:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5205 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5220 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5222 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5235 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5237 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5245 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5247 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5259 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5261 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5270 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5272 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5286 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5288 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5300 rAddr=assets.msn.cn:443 mode=rule rule=DomainSuffix(cn) proxy=DIRECT
2025-03-19 13:17:35 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5307 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:35 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5309 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5318 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5320 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:45 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5324 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:45 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5326 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:50 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5334 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:50 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5336 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:55 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5346 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:17:55 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5348 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:00 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5352 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:00 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5354 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:05 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5368 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:05 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5370 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5387 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5389 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5395 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5397 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5404 rAddr=v10.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:18:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5415 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5417 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5425 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5427 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5442 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5444 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5459 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5461 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5469 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5471 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5474 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5476 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5486 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5488 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5495 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:18:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5497 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5501 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5503 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5518 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5520 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5536 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5538 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5544 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5546 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5556 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5558 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5565 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5567 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5587 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5589 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5601 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5603 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5610 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5612 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5616 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5618 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5627 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
